N,P,K,temperature,humidity,ph,rainfall,label
82.13,55.39,174.04,23.82,66.18,5.63,490.85,Pumpkin
73.14,44.1,164.19,17.84,52.9,6.68,307.29,Pumpkin
133.09,35.36,173.38,21.45,89.95,6.5,1166.58,Pumpkin
86.89,62.86,50.18,22.56,60.83,7.09,779.19,Pumpkin
104.0,35.23,58.69,26.57,67.69,6.33,1167.55,Pumpkin
51.83,58.63,49.64,26.64,72.39,6.95,975.74,Pumpkin
53.2,36.48,80.38,25.34,60.33,6.53,697.92,Pumpkin
98.57,41.08,187.99,31.41,64.04,7.33,1013.73,Pumpkin
62.61,53.77,100.42,28.62,85.76,6.74,867.12,Pumpkin
112.13,49.7,115.31,24.57,82.73,6.79,429.58,Pumpkin
54.04,44.95,145.45,21.65,65.27,7.29,1081.4,Pumpkin
87.57,63.1,112.34,25.25,60.98,6.5,878.29,Pumpkin
84.18,65.56,82.77,15.22,86.57,6.22,526.88,Pumpkin
87.61,34.96,157.32,20.22,89.67,6.05,625.69,Pumpkin
93.84,20.2,40.66,18.97,53.27,7.02,1084.64,Pumpkin
81.32,50.99,138.04,16.61,68.79,7.42,487.09,Pumpkin
48.41,36.83,127.67,29.76,64.19,6.19,608.76,Pumpkin
124.09,48.16,93.02,18.01,55.02,7.45,737.78,Pumpkin
47.22,74.38,192.65,19.03,62.64,7.42,314.19,Pumpkin
72.43,45.81,163.26,21.25,63.54,6.96,1064.38,Pumpkin
49.33,28.55,145.56,20.34,76.74,5.85,1023.62,Pumpkin
72.14,40.11,68.62,18.59,73.94,6.66,1041.96,Pumpkin
103.03,45.67,168.55,15.28,78.07,6.59,498.8,Pumpkin
103.75,79.2,95.44,25.85,67.57,6.28,576.45,Pumpkin
62.9,34.14,163.88,20.5,71.18,5.93,491.22,Pumpkin
98.71,54.97,120.84,26.78,75.48,5.9,349.95,Pumpkin
66.97,45.87,73.33,23.2,51.47,6.45,616.36,Pumpkin
135.91,72.6,192.18,26.2,88.88,5.88,779.15,Pumpkin
114.32,48.94,74.2,26.11,88.85,6.55,523.3,Pumpkin
44.05,26.25,164.36,23.25,58.35,7.22,692.47,Pumpkin
119.57,68.68,154.87,31.53,85.88,5.75,609.38,Pumpkin
135.42,59.33,111.0,29.66,75.56,6.24,544.12,Pumpkin
125.11,70.81,186.93,28.34,57.39,6.28,595.27,Pumpkin
65.79,67.68,59.94,23.15,84.63,7.08,540.64,Pumpkin
43.55,44.83,134.96,29.53,71.13,6.03,921.68,Pumpkin
80.17,69.51,43.8,22.12,66.89,6.68,622.75,Pumpkin
80.22,64.09,67.41,19.05,54.1,6.02,754.85,Pumpkin
58.92,24.41,199.42,22.74,83.26,6.98,448.9,Pumpkin
91.23,54.07,65.25,16.9,60.53,6.02,549.83,Pumpkin
65.25,52.81,87.1,28.12,52.1,6.74,995.2,Pumpkin
83.72,39.16,88.49,20.57,54.69,6.66,861.13,Pumpkin
78.97,77.35,185.83,20.06,79.29,5.73,982.03,Pumpkin
113.57,41.4,101.91,24.96,61.21,6.65,1098.86,Pumpkin
84.48,32.25,129.29,26.1,71.04,5.55,902.35,Pumpkin
43.69,45.05,106.3,29.39,84.51,7.05,1037.76,Pumpkin
61.88,62.98,159.89,28.23,81.79,5.83,531.23,Pumpkin
118.37,28.84,59.83,31.61,88.71,6.17,307.73,Pumpkin
79.82,21.55,62.95,18.81,83.57,6.25,307.4,Pumpkin
103.69,24.24,183.06,19.17,59.51,6.29,396.7,Pumpkin
42.31,74.86,178.18,30.58,77.07,5.53,1175.87,Pumpkin
110.88,44.91,157.2,24.64,76.87,7.15,1142.56,Pumpkin
119.67,73.75,130.8,20.75,76.79,6.61,350.59,Pumpkin
97.59,45.04,99.13,27.32,85.4,5.89,1015.41,Pumpkin
56.96,54.59,175.71,30.4,62.34,7.14,1090.91,Pumpkin
57.28,43.08,164.2,15.25,75.03,6.33,765.76,Pumpkin
81.84,31.72,95.75,29.64,74.44,6.45,935.45,Pumpkin
58.37,25.01,127.78,15.2,55.93,6.93,1111.46,Pumpkin
68.53,42.96,148.96,28.68,60.41,7.15,1175.42,Pumpkin
48.8,33.46,156.18,15.62,61.36,7.19,913.49,Pumpkin
104.07,56.72,120.31,28.03,84.61,7.09,734.42,Pumpkin
117.85,65.32,112.92,20.68,66.41,6.49,432.26,Pumpkin
61.85,26.11,51.57,24.62,77.92,6.73,954.21,Pumpkin
80.65,67.95,159.63,27.09,80.64,5.96,812.5,Pumpkin
117.49,25.93,79.53,23.34,66.57,7.33,975.58,Pumpkin
44.08,47.92,162.01,26.37,71.51,5.67,1123.62,Pumpkin
81.51,28.71,53.5,28.34,74.51,6.0,779.73,Pumpkin
134.65,49.59,102.5,20.23,57.29,7.32,454.53,Pumpkin
45.46,28.56,69.2,22.22,86.39,5.77,431.56,Pumpkin
83.73,74.23,188.34,31.16,55.08,6.91,882.64,Pumpkin
43.05,60.34,151.52,26.16,58.63,6.16,798.38,Pumpkin
53.84,29.53,151.8,17.82,50.67,5.87,367.97,Pumpkin
68.22,65.62,165.77,16.21,72.81,5.68,468.38,Pumpkin
118.42,78.32,83.46,28.2,63.68,7.07,813.24,Pumpkin
94.63,68.53,151.39,31.5,64.51,7.41,1044.88,Pumpkin
89.35,50.05,184.31,24.99,63.51,5.58,569.67,Pumpkin
61.73,27.74,147.62,21.73,53.78,6.15,426.37,Pumpkin
99.86,45.61,189.47,25.35,80.61,6.17,979.03,Pumpkin
113.48,79.45,145.79,30.57,84.68,7.34,815.85,Pumpkin
62.4,55.1,187.47,31.54,87.85,6.38,1023.9,Pumpkin
88.86,61.5,109.05,20.14,67.68,6.11,680.86,Pumpkin
107.77,32.04,148.27,16.25,50.06,5.97,482.12,Pumpkin
123.32,65.36,146.62,27.01,76.52,7.15,780.51,Pumpkin
41.76,71.8,115.27,30.78,85.72,6.3,1139.77,Pumpkin
45.86,59.74,149.04,29.28,68.86,5.98,339.76,Pumpkin
86.73,47.2,97.02,25.82,71.26,5.73,343.31,Pumpkin
129.07,64.53,114.11,23.43,54.58,6.03,1042.3,Pumpkin
52.63,26.26,129.3,29.29,65.16,6.79,1111.93,Pumpkin
129.13,48.07,87.29,24.75,86.97,6.86,1159.66,Pumpkin
97.92,21.27,111.67,30.36,51.35,6.74,640.14,Pumpkin
80.36,54.05,105.85,30.64,62.15,7.02,382.87,Pumpkin
73.28,29.47,75.17,24.6,63.68,5.6,1077.06,Pumpkin
107.54,77.31,168.07,24.51,68.41,7.39,681.58,Pumpkin
48.14,20.01,36.84,29.84,49.88,6.26,736.82,Rabi pulses (misc)
68.88,37.83,60.02,22.88,60.43,6.34,427.26,Rabi pulses (misc)
72.74,35.47,36.74,23.33,78.35,6.71,496.47,Rabi pulses (misc)
24.04,22.23,41.82,28.29,53.88,6.82,492.82,Rabi pulses (misc)
32.36,17.54,49.89,24.01,42.3,7.67,509.28,Rabi pulses (misc)
63.03,37.21,20.68,19.73,47.62,7.59,627.4,Rabi pulses (misc)
31.77,11.32,22.13,26.09,68.12,6.69,472.55,Rabi pulses (misc)
66.46,35.97,43.01,28.47,74.78,6.69,396.44,Rabi pulses (misc)
35.79,11.87,22.13,29.55,74.11,7.17,814.03,Rabi pulses (misc)
75.48,30.59,74.7,30.87,50.98,7.71,890.31,Rabi pulses (misc)
29.58,28.82,33.21,23.51,64.96,6.07,687.85,Rabi pulses (misc)
44.02,13.71,61.08,31.19,40.09,6.79,375.68,Rabi pulses (misc)
24.49,24.75,37.48,27.09,50.56,7.4,410.08,Rabi pulses (misc)
73.51,22.0,23.33,19.4,61.32,7.64,609.21,Rabi pulses (misc)
41.51,33.18,33.61,27.47,48.73,7.52,828.8,Rabi pulses (misc)
23.62,14.31,63.4,27.14,64.87,6.92,377.44,Rabi pulses (misc)
60.36,14.87,52.57,22.85,53.27,7.5,573.73,Rabi pulses (misc)
44.54,36.89,53.51,29.22,74.51,7.25,386.42,Rabi pulses (misc)
18.35,23.03,23.79,22.21,48.34,6.07,539.48,Rabi pulses (misc)
27.44,13.06,63.82,30.78,64.83,7.67,399.88,Rabi pulses (misc)
63.77,22.26,49.37,27.3,71.34,6.11,532.91,Rabi pulses (misc)
63.55,26.05,40.5,18.57,40.29,6.77,590.16,Rabi pulses (misc)
26.04,33.99,63.41,20.63,47.52,7.56,851.48,Rabi pulses (misc)
78.92,30.59,75.74,20.08,46.23,6.07,623.12,Rabi pulses (misc)
25.49,27.06,20.46,25.41,75.56,7.31,520.2,Rabi pulses (misc)
14.78,17.35,50.2,21.6,71.06,7.68,405.73,Rabi pulses (misc)
10.39,12.52,68.17,18.75,69.85,6.73,555.64,Rabi pulses (misc)
61.15,19.6,68.63,19.32,68.75,7.63,398.55,Rabi pulses (misc)
48.84,29.23,27.97,25.61,50.09,7.36,640.81,Rabi pulses (misc)
38.74,32.28,63.91,20.95,41.02,6.45,829.55,Rabi pulses (misc)
37.78,16.04,42.13,23.36,58.16,6.81,478.86,Rabi pulses (misc)
30.96,33.99,59.78,27.51,47.62,7.79,352.16,Rabi pulses (misc)
57.78,32.3,36.03,19.08,69.5,7.02,879.38,Rabi pulses (misc)
60.94,37.89,58.06,24.97,77.79,7.47,321.03,Rabi pulses (misc)
50.81,14.48,76.88,27.46,58.05,7.73,501.81,Rabi pulses (misc)
41.09,21.97,27.91,20.1,63.64,6.13,858.65,Rabi pulses (misc)
32.93,19.63,28.38,22.91,67.65,7.72,415.55,Rabi pulses (misc)
22.43,14.17,54.44,19.64,43.52,7.34,775.91,Rabi pulses (misc)
32.02,27.44,64.54,18.69,65.39,6.52,545.47,Rabi pulses (misc)
34.94,31.55,48.13,28.64,52.6,6.97,844.19,Rabi pulses (misc)
40.67,27.29,60.23,30.77,65.45,7.1,800.12,Rabi pulses (misc)
79.43,36.97,27.49,27.47,53.14,6.75,687.21,Rabi pulses (misc)
20.16,30.78,37.61,29.47,54.87,6.09,659.27,Rabi pulses (misc)
62.48,28.5,66.73,29.26,41.69,6.0,434.59,Rabi pulses (misc)
25.73,26.89,33.75,23.11,58.15,7.08,898.05,Rabi pulses (misc)
58.2,17.97,41.05,18.61,56.78,7.06,869.66,Rabi pulses (misc)
28.76,17.31,21.03,26.05,79.83,6.67,598.71,Rabi pulses (misc)
14.08,27.13,32.6,18.22,67.35,6.27,360.69,Rabi pulses (misc)
25.97,14.13,57.37,21.74,66.84,6.98,512.18,Rabi pulses (misc)
23.54,30.18,51.47,28.09,60.25,7.44,629.84,Rabi pulses (misc)
66.93,26.49,77.7,29.94,50.16,7.31,379.19,Rabi pulses (misc)
73.78,20.37,48.65,18.29,74.71,7.71,582.3,Rabi pulses (misc)
23.15,30.81,37.82,31.44,52.45,7.04,329.67,Rabi pulses (misc)
79.29,27.28,78.52,22.21,61.09,6.03,762.49,Rabi pulses (misc)
21.66,22.76,60.2,19.15,71.35,7.45,618.78,Rabi pulses (misc)
52.35,12.83,46.93,29.78,43.57,7.78,591.55,Rabi pulses (misc)
10.9,20.2,50.04,31.43,68.21,7.05,879.91,Rabi pulses (misc)
30.65,21.39,66.09,26.32,48.76,7.35,460.33,Rabi pulses (misc)
49.12,35.69,36.51,28.66,74.45,6.57,417.97,Rabi pulses (misc)
70.6,23.99,38.68,18.15,47.76,6.92,797.38,Rabi pulses (misc)
45.16,18.29,75.75,23.17,46.52,7.7,537.86,Rabi pulses (misc)
43.77,34.89,37.26,25.4,74.65,6.46,836.58,Rabi pulses (misc)
23.4,35.63,43.61,25.67,62.06,6.37,403.8,Rabi pulses (misc)
59.8,34.76,28.22,28.52,53.08,7.07,620.78,Rabi pulses (misc)
62.04,26.26,25.61,21.91,55.92,7.03,401.7,Rabi pulses (misc)
33.62,11.9,39.35,25.17,77.46,6.32,316.57,Rabi pulses (misc)
36.4,28.23,56.46,22.84,41.5,7.65,601.07,Rabi pulses (misc)
64.36,21.91,69.89,28.99,43.81,6.09,389.7,Rabi pulses (misc)
67.6,18.09,43.75,26.1,66.08,6.77,569.5,Rabi pulses (misc)
32.97,12.82,28.9,30.46,78.99,7.49,483.48,Rabi pulses (misc)
22.48,25.28,25.68,30.81,70.72,7.75,813.55,Rabi pulses (misc)
38.62,19.43,70.05,26.23,75.15,6.59,627.88,Rabi pulses (misc)
42.36,15.5,52.46,19.17,55.0,6.96,387.14,Rabi pulses (misc)
62.76,15.72,63.71,18.34,67.56,6.72,774.07,Rabi pulses (misc)
49.34,21.4,59.83,23.43,54.25,6.77,726.24,Rabi pulses (misc)
53.05,37.5,20.02,20.25,59.76,7.21,353.78,Rabi pulses (misc)
30.59,39.66,39.66,23.32,49.55,6.03,471.24,Rabi pulses (misc)
21.27,21.43,33.95,23.65,50.78,7.65,474.83,Rabi pulses (misc)
23.2,32.86,68.7,25.88,53.79,7.5,701.92,Rabi pulses (misc)
36.67,21.75,20.15,18.81,45.39,6.45,855.64,Rabi pulses (misc)
67.51,11.22,20.9,26.2,55.06,7.44,883.73,Rabi pulses (misc)
44.6,15.32,73.57,23.91,56.69,7.27,521.95,Rabi pulses (misc)
26.44,32.25,31.15,18.55,59.9,6.06,774.57,Rabi pulses (misc)
78.42,38.46,28.93,31.05,44.47,6.64,350.6,Rabi pulses (misc)
67.59,16.71,59.89,28.68,55.23,7.42,495.35,Rabi pulses (misc)
20.38,23.8,62.62,18.56,72.25,6.46,708.73,Rabi pulses (misc)
17.98,21.68,47.9,24.56,50.93,6.95,466.42,Rabi pulses (misc)
21.66,14.0,73.68,19.83,55.81,6.45,669.63,Rabi pulses (misc)
34.2,18.59,78.14,31.95,45.3,7.25,833.9,Rabi pulses (misc)
77.96,18.94,67.07,22.59,64.86,6.92,724.5,Rabi pulses (misc)
73.89,13.38,33.37,26.2,54.29,7.0,769.67,Rabi pulses (misc)
58.96,33.0,29.67,18.43,74.87,6.81,681.4,Rabi pulses (misc)
15.11,31.23,26.1,29.02,42.43,6.15,505.98,Rabi pulses (misc)
24.84,39.53,47.08,24.56,41.86,6.88,338.37,Rabi pulses (misc)
53.97,39.45,39.77,29.31,78.62,7.74,747.55,Rabi pulses (misc)
70.9,20.54,55.03,27.28,48.69,6.56,516.86,Rabi pulses (misc)
14.6,23.7,67.0,27.1,65.01,7.09,313.52,Rabi pulses (misc)
10.23,15.07,74.8,30.0,63.07,6.69,878.17,Rabi pulses (misc)
14.62,12.91,57.26,25.67,79.25,7.44,862.93,Rabi pulses (misc)
60.52,37.81,61.21,25.36,63.2,7.62,362.8,Rabi pulses (misc)
105.23,35.69,93.04,29.06,55.98,6.88,782.39,Ragi
75.0,45.52,42.13,32.34,76.26,5.66,531.1,Ragi
70.15,50.87,45.68,28.12,55.53,7.0,875.22,Ragi
103.54,40.14,102.0,27.16,56.79,5.55,541.7,Ragi
89.59,43.15,93.86,34.44,51.07,6.59,980.44,Ragi
84.84,41.94,73.48,25.96,42.51,5.55,565.83,Ragi
132.98,27.71,45.04,29.3,78.34,5.61,970.91,Ragi
68.68,25.41,114.89,30.52,62.37,5.83,803.15,Ragi
64.98,35.78,96.36,28.52,67.01,5.73,982.74,Ragi
136.5,56.3,47.03,21.48,60.53,6.55,1071.41,Ragi
89.51,40.58,56.3,34.2,44.84,7.31,1101.62,Ragi
64.04,51.02,67.0,23.37,56.1,7.35,659.01,Ragi
79.42,40.98,72.77,20.29,47.45,5.53,769.97,Ragi
111.31,48.73,56.63,32.08,56.44,5.6,1134.93,Ragi
115.48,42.5,43.22,20.21,62.59,7.26,882.71,Ragi
60.44,45.52,67.89,21.83,72.46,6.65,951.81,Ragi
73.21,24.65,81.16,27.92,63.28,6.99,897.24,Ragi
114.1,27.0,73.45,29.0,60.75,6.11,1149.84,Ragi
71.22,58.99,102.56,28.94,45.1,6.63,379.15,Ragi
134.55,31.42,71.96,29.55,40.75,6.58,943.35,Ragi
76.58,26.16,79.01,28.05,57.56,6.09,668.85,Ragi
84.98,29.99,77.77,25.93,57.42,5.5,923.43,Ragi
63.75,28.27,104.28,34.76,79.66,6.68,533.47,Ragi
126.79,46.01,118.9,28.24,61.05,5.59,474.96,Ragi
113.35,59.75,78.05,20.44,55.98,5.75,1163.75,Ragi
71.3,24.71,76.62,28.13,68.69,6.24,1107.29,Ragi
107.89,21.89,42.73,27.03,57.58,6.4,351.47,Ragi
64.26,22.43,98.71,29.02,45.46,6.36,1148.64,Ragi
65.53,27.57,71.17,23.54,46.34,7.45,989.79,Ragi
118.33,57.29,54.96,33.35,79.31,6.67,1112.91,Ragi
125.29,32.72,66.59,30.14,62.09,6.27,342.35,Ragi
61.84,23.92,72.33,20.41,45.93,7.44,705.52,Ragi
134.66,27.6,68.68,30.07,79.59,6.9,1111.99,Ragi
63.93,32.15,110.62,27.85,46.79,5.84,982.79,Ragi
72.64,39.91,54.5,23.12,55.89,5.74,893.4,Ragi
73.29,50.08,81.7,25.2,64.57,6.32,374.25,Ragi
84.73,40.99,48.34,30.99,54.26,5.91,307.25,Ragi
66.79,29.49,69.36,22.3,61.8,5.89,1159.2,Ragi
105.18,51.86,73.75,23.07,57.98,6.32,861.29,Ragi
132.85,29.49,47.72,30.73,40.02,7.09,955.1,Ragi
126.06,23.62,56.3,28.27,53.09,7.19,712.5,Ragi
94.36,27.39,84.96,25.19,58.02,6.04,847.97,Ragi
127.05,20.82,58.47,30.16,68.27,6.09,557.56,Ragi
119.74,42.33,71.12,20.83,66.12,6.09,819.38,Ragi
117.79,38.53,60.26,23.21,68.2,7.28,1181.98,Ragi
124.26,44.11,109.15,25.84,75.29,6.36,835.8,Ragi
73.59,39.89,67.32,25.5,63.93,7.26,1043.35,Ragi
87.92,49.35,83.81,25.22,76.32,5.82,1024.63,Ragi
76.98,55.7,97.71,26.97,43.09,5.86,448.46,Ragi
120.92,44.88,57.41,25.52,52.37,6.8,597.35,Ragi
121.49,47.8,59.41,24.86,61.98,7.32,400.33,Ragi
88.69,43.97,65.96,24.34,57.28,5.89,843.09,Ragi
130.27,56.43,77.71,24.4,55.3,5.96,838.69,Ragi
70.78,32.73,53.65,23.08,66.86,7.49,907.88,Ragi
79.53,36.31,90.24,33.01,68.57,5.79,843.53,Ragi
75.77,34.97,117.19,33.38,50.27,6.96,596.57,Ragi
60.63,54.0,105.8,24.41,70.88,5.56,785.81,Ragi
138.53,51.54,86.04,25.49,69.41,7.45,472.91,Ragi
63.96,35.09,81.35,23.68,64.66,6.11,1183.73,Ragi
81.23,52.12,117.17,27.49,47.97,7.28,662.11,Ragi
103.53,21.96,67.85,28.34,67.72,7.4,825.15,Ragi
81.71,42.29,45.67,22.22,54.07,5.54,367.79,Ragi
60.59,27.27,106.04,25.27,76.1,7.27,1077.11,Ragi
76.95,33.7,77.47,26.47,43.2,5.98,858.2,Ragi
114.12,34.59,63.76,28.79,66.54,6.92,1029.87,Ragi
106.71,35.15,67.83,20.52,56.65,7.24,864.9,Ragi
107.45,28.95,87.69,22.71,53.64,6.67,340.84,Ragi
84.91,23.54,53.12,25.28,67.71,6.03,318.07,Ragi
91.92,28.84,102.26,32.33,66.84,6.73,957.56,Ragi
90.08,46.05,73.58,26.45,71.55,7.08,660.4,Ragi
134.97,41.66,78.97,27.52,71.17,7.44,921.05,Ragi
87.3,40.67,64.58,29.81,79.97,7.23,725.47,Ragi
87.37,38.11,65.3,34.87,48.08,7.12,672.91,Ragi
112.13,56.91,87.37,29.25,41.44,5.76,786.46,Ragi
89.65,44.37,70.74,22.62,71.87,7.19,1171.23,Ragi
76.06,32.46,62.46,33.95,63.9,7.34,1101.3,Ragi
79.62,37.11,73.09,27.3,79.91,5.85,995.19,Ragi
78.21,49.58,56.22,27.91,66.71,6.36,1169.55,Ragi
116.44,26.29,69.77,24.71,51.82,5.92,467.15,Ragi
129.61,59.57,52.8,31.87,49.1,6.54,477.42,Ragi
81.69,36.43,96.4,27.11,72.4,5.69,814.66,Ragi
68.54,24.71,64.71,21.57,71.02,6.51,880.1,Ragi
64.5,28.99,81.86,21.23,46.42,5.54,1120.34,Ragi
94.5,21.8,76.84,33.31,47.6,5.98,1184.01,Ragi
128.31,41.94,54.88,23.29,74.46,6.85,615.85,Ragi
62.08,25.44,98.34,29.73,54.35,6.68,979.61,Ragi
111.51,29.58,116.12,20.35,62.25,5.95,936.77,Ragi
104.94,27.83,80.47,27.8,56.81,5.58,486.1,Ragi
137.51,27.54,76.7,24.41,70.27,6.66,943.87,Ragi
110.96,40.15,116.85,30.55,67.55,6.88,720.11,Ragi
111.41,44.18,111.06,34.68,59.32,6.7,561.24,Ragi
127.63,48.43,113.92,29.08,68.35,5.69,846.06,Ragi
90.14,40.32,66.13,24.31,72.83,6.62,527.89,Ragi
121.34,22.99,63.45,25.04,47.1,7.19,906.51,Ragi
113.62,43.71,70.26,29.89,69.45,6.58,723.65,Ragi
77.88,23.36,43.3,30.71,53.95,6.92,757.12,Ragi
95.75,45.16,54.66,34.69,53.21,7.04,523.08,Ragi
97.43,39.97,64.53,25.23,57.41,7.17,750.05,Ragi
67.09,28.67,118.88,21.35,65.91,5.92,688.74,Ragi
88.56,59.09,84.1,23.75,64.14,5.64,1133.98,Ragi
34.1,36.5,68.55,20.62,78.49,7.79,783.17,Rajmash Kholar
41.6,30.18,24.84,30.9,48.87,7.29,780.92,Rajmash Kholar
77.87,34.71,69.08,27.88,63.07,6.08,883.62,Rajmash Kholar
41.43,33.9,42.64,24.38,58.49,7.78,426.81,Rajmash Kholar
45.12,14.64,49.65,25.64,45.47,7.26,796.79,Rajmash Kholar
67.12,31.88,28.45,26.7,67.93,7.37,725.64,Rajmash Kholar
54.02,31.83,71.14,25.97,45.81,7.47,696.61,Rajmash Kholar
58.06,18.83,28.98,28.93,41.98,6.72,605.32,Rajmash Kholar
11.22,27.91,27.18,21.38,79.74,7.01,880.96,Rajmash Kholar
44.48,34.1,22.28,22.08,51.33,6.13,871.26,Rajmash Kholar
45.33,27.79,51.23,21.48,76.97,7.2,374.16,Rajmash Kholar
42.33,10.04,60.48,25.33,76.17,7.71,358.91,Rajmash Kholar
16.26,36.97,50.73,24.58,62.83,6.84,668.56,Rajmash Kholar
76.43,28.18,39.24,20.99,78.64,7.04,640.0,Rajmash Kholar
12.33,37.55,48.18,32.0,46.71,6.59,426.05,Rajmash Kholar
36.53,39.3,44.89,29.58,70.21,6.54,647.94,Rajmash Kholar
69.62,28.34,35.9,30.08,62.25,7.76,693.38,Rajmash Kholar
41.42,23.08,72.81,31.73,56.41,6.29,323.87,Rajmash Kholar
32.57,20.26,45.55,20.03,59.71,7.7,439.5,Rajmash Kholar
57.93,11.14,58.63,31.13,51.29,7.47,349.47,Rajmash Kholar
35.08,10.2,41.31,22.34,67.71,6.53,793.86,Rajmash Kholar
30.4,16.7,49.67,27.19,75.55,7.46,614.7,Rajmash Kholar
78.48,18.9,79.97,23.39,50.5,6.69,651.49,Rajmash Kholar
43.18,11.51,41.36,24.89,66.53,7.72,873.54,Rajmash Kholar
45.98,27.07,61.88,29.69,69.81,7.3,568.36,Rajmash Kholar
70.83,29.88,29.55,26.38,52.42,6.37,689.31,Rajmash Kholar
54.96,38.64,78.57,23.72,47.14,6.25,884.56,Rajmash Kholar
37.71,20.28,57.27,18.8,65.87,7.58,734.56,Rajmash Kholar
39.22,13.48,34.47,21.72,55.4,6.24,645.39,Rajmash Kholar
35.64,24.89,37.11,24.35,68.51,6.16,606.06,Rajmash Kholar
53.28,30.03,75.37,28.94,69.56,7.56,848.65,Rajmash Kholar
68.75,28.42,70.59,22.57,78.08,6.31,437.53,Rajmash Kholar
21.1,33.31,46.07,28.33,60.4,6.73,837.83,Rajmash Kholar
40.25,28.55,71.52,20.98,56.11,6.26,625.61,Rajmash Kholar
65.27,11.65,23.62,28.38,68.38,6.72,516.42,Rajmash Kholar
29.74,11.85,50.81,26.63,74.61,6.98,391.17,Rajmash Kholar
31.57,33.55,57.09,28.8,56.54,6.12,835.28,Rajmash Kholar
34.45,12.5,55.21,28.42,59.12,7.1,550.35,Rajmash Kholar
66.96,33.51,63.2,18.28,60.65,7.41,446.92,Rajmash Kholar
28.14,37.13,70.5,31.83,59.9,6.22,304.95,Rajmash Kholar
59.43,34.5,45.7,23.96,73.61,6.33,338.06,Rajmash Kholar
77.6,26.27,66.34,31.37,72.42,6.84,688.87,Rajmash Kholar
54.26,37.77,28.46,27.74,74.51,6.65,724.98,Rajmash Kholar
27.49,12.64,21.52,25.42,42.07,7.07,525.31,Rajmash Kholar
10.48,16.79,64.3,23.3,69.02,7.47,778.17,Rajmash Kholar
56.94,32.4,54.19,24.51,42.47,7.76,804.15,Rajmash Kholar
57.03,29.32,54.61,19.32,52.78,6.61,776.22,Rajmash Kholar
52.35,21.94,39.69,29.95,71.43,7.46,537.25,Rajmash Kholar
43.55,27.2,31.51,23.07,59.65,7.21,569.7,Rajmash Kholar
20.82,22.75,51.88,27.11,74.15,6.42,635.84,Rajmash Kholar
39.22,30.61,72.46,24.68,73.77,6.0,847.33,Rajmash Kholar
65.19,14.02,60.52,25.2,78.83,6.55,665.4,Rajmash Kholar
46.6,16.63,68.82,28.4,61.77,7.7,856.0,Rajmash Kholar
67.26,14.57,73.65,22.28,62.8,7.75,438.58,Rajmash Kholar
23.98,35.56,20.78,20.44,53.09,7.33,588.28,Rajmash Kholar
37.53,37.56,65.35,26.86,53.6,7.55,451.85,Rajmash Kholar
76.21,17.81,69.21,30.8,49.06,6.41,347.16,Rajmash Kholar
33.89,25.01,25.16,20.05,56.89,6.32,764.1,Rajmash Kholar
32.57,11.39,29.27,22.3,45.83,6.39,423.96,Rajmash Kholar
39.31,25.72,57.35,30.73,67.52,6.36,569.51,Rajmash Kholar
61.07,26.65,30.16,29.03,47.87,6.62,740.2,Rajmash Kholar
77.85,36.71,78.19,23.55,57.43,6.29,583.57,Rajmash Kholar
64.63,12.07,39.14,30.96,47.3,6.53,861.04,Rajmash Kholar
34.14,34.93,37.23,21.6,47.48,6.11,549.22,Rajmash Kholar
59.94,25.16,44.44,20.86,67.34,6.46,319.25,Rajmash Kholar
77.52,38.27,32.87,21.34,63.2,6.77,832.67,Rajmash Kholar
39.88,14.07,52.8,19.59,57.89,7.04,867.2,Rajmash Kholar
30.53,29.48,20.01,30.2,52.68,6.43,361.5,Rajmash Kholar
64.97,11.7,57.07,22.42,68.45,7.74,464.92,Rajmash Kholar
53.38,21.12,50.57,19.17,48.17,7.43,506.96,Rajmash Kholar
10.07,19.63,60.18,31.6,74.16,7.36,857.59,Rajmash Kholar
56.16,25.58,52.38,31.22,40.09,6.93,761.45,Rajmash Kholar
12.67,34.7,70.64,25.33,73.15,6.26,865.84,Rajmash Kholar
13.42,11.12,51.44,28.29,68.0,6.99,770.17,Rajmash Kholar
52.54,35.51,26.95,31.74,75.23,7.61,518.16,Rajmash Kholar
76.28,14.25,24.67,23.58,77.32,7.74,596.12,Rajmash Kholar
62.63,26.15,26.81,27.14,45.87,7.18,444.27,Rajmash Kholar
28.43,30.25,47.9,29.62,67.21,6.53,766.27,Rajmash Kholar
14.53,32.04,43.12,22.23,60.91,7.63,454.05,Rajmash Kholar
79.96,27.67,35.13,27.68,69.42,6.96,378.35,Rajmash Kholar
67.06,34.31,65.91,28.58,55.25,6.89,696.88,Rajmash Kholar
21.6,28.13,26.61,29.87,44.79,7.39,433.2,Rajmash Kholar
74.99,29.74,45.87,18.61,64.29,6.68,778.98,Rajmash Kholar
65.49,30.61,36.07,20.42,59.88,6.81,703.77,Rajmash Kholar
47.3,24.85,48.85,25.06,74.89,6.31,311.26,Rajmash Kholar
25.53,19.31,56.75,29.8,68.52,7.8,300.43,Rajmash Kholar
23.31,12.61,59.82,23.98,52.45,6.56,835.79,Rajmash Kholar
15.29,19.4,49.99,23.76,67.5,7.09,780.28,Rajmash Kholar
69.09,22.0,71.96,26.85,74.42,6.84,315.34,Rajmash Kholar
